projectname,Abstract,origin_label,datasetname
airflow,agree with ephraimbuddy you are missing filter dagrun dag dag that ephraim suggested,no,ds-03-pr
cloudstack,jira used more than you might think used build release notes well metric board reports community activity there reason not file ticket just mark improvement,no,ds-03-pr
drill,looks like comma should before columns,no,ds-03-pr
beam,lukecwik thanks suggestions !,no,ds-03-pr
Spark,dilipbiswal kindly review,no,ds-05-PRC
Spark,merged master tests already passed just made some minor changes wording lot self reviewing double checked that local too,no,ds-05-PRC
React,duplicated,no,ds-05-PRC
beam,run load tests python gbk flink batch,no,ds-03-pr
Kafka,thanks quick fix ableegoldman dont want bikeshed this too much but little concerned about couple things have initial check that waits state exactly starting but seems like might transition through starting some other state before observe unless missing something about tests setup check time immediately top runonce method our new verification actually only guaranteeing that weve entered method not that complete possible ditch both those checks and instead just repeatedly verify mock waiting timeout verification pass ?,yes,ds-05-PRC
spark,implementation subblock returns something like new offheapmemoryblock this offset offset size doesnt relative offset original offset ? new absolute offset looks incorrect,no,ds-03-pr
arrow,arrow fix incantation java detection tool,no,ds-03-pr
druid,thanks guys !,no,ds-03-pr
flink,really good work pogalz had only some minor comments concerning style and test cases like your approach split implementation flink into multiple parts this makes far easier review concerning description flink you havent integrated outer sort merge join into optimizer and api yet guess this will happen next step maybe you can update description flink accordingly other than that looks good,yes,ds-03-pr
arrow,would expect those additional values also part,no,ds-03-pr
netbeans,have opened this constants when explicitly supporting junit,no,ds-03-pr
griffin,lgtm make this cache field explicit instead implicit property,no,ds-03-pr
beam,similar previous placeholder issue this what appears when tested course both intellij and goland,no,ds-03-pr
Spark,thanks lot,no,ds-05-PRC
geode,hey vince thanks reviewing pull request knew about license problem regarding project multiaxischartfx but well need create new jira address this instead reimplementing logic within geode dont you think ? could start doing that once build process standardized through gradle please let know cheers,no,ds-03-pr
arrow,great progress nevi ! traveling this week but will start helping with integration testing next week,no,ds-03-pr
incubator-doris,already added,no,ds-03-pr
netbeans,proposal commit author validation using github action https github com marketplace actions check author name and email,no,ds-03-pr
spark,test build has finished https amplab berkeley edu jenkins job consolefull commit https github com apache spark commit bbaad this patch fails spark unit tests this patch merges cleanly this patch adds public classes,no,ds-03-pr
spark,you can make another backporting against branch while keeping this independently after that merging can revisit here,no,ds-03-pr
