projectname,Abstract,origin_label,datasetname
hadoop,hdds provide docker compose files measure performance pseudo cluster contributed elek marton,no,ds-02-commit
cloudstack,clean some unused imports,yes,ds-02-commit
beam,add withrate rate controls speed which outputs elements this aggregate rate across all instances source and thus elements will not necessarily output smoothly within first period aggregate rate however will approximately equal provided rate add package private countingsource createunbounded expose type make package private,no,ds-02-commit
kylin,kylin update buildcubewithengine sharding storage,no,ds-02-commit
ignite,ignite create common mechanism group training this closes,no,ds-02-commit
attic-apex-core,fixed missed warning,yes,ds-02-commit
bookkeeper,bookkeeper fix javadoc warnings ivank via sijie,yes,ds-02-commit
lucene-solr,solr updates changes txt,no,ds-02-commit
storm,maven release plugin prepare next development iteration,no,ds-02-commit
beam,beam fix bug checkforerrors add update response parse logic this,no,ds-02-commit
jmeter,fix npe try,no,ds-02-commit
airflow,add call super class google providers,no,ds-02-commit
geode,geode add fix test case,no,ds-02-commit
tvm,refactor tir api change migrate buildconfig passcontext this migrates tir configurations from buildconfig passcontext used unified moving forward passcontext will unified way configure passes tvm stack changes refactored tvm pass register config option take reference type removed buildconfig migrated passes use passcontext update include tvm attrs,no,ds-02-commit
shardingsphere,move java,no,ds-02-commit
beam,add windowmappingfn pcollectionview this exposes explicit way which windows should mapped,no,ds-02-commit
attic-apex-malhar,removing unused dependency and changing default daemon port fixes,yes,ds-02-commit
incubator-pinot,update pinot helm adding custom configs and update jvm default configs,no,ds-02-commit
lucene-solr,close merge readers before checkpoint ifd can delete files,no,ds-02-commit
beam,properly translate nested composite transforms,no,ds-02-commit
phoenix,phoenix collation key function cannot handle null values shehzaad nakhoda,no,ds-02-commit
jmeter,document how call arbitrary classes jexl,no,ds-02-commit
lucene-solr,lucene wait addindexes merges when aborting merges segmentmerger usage addindexes codecreader might make changes directory while tries clean files rollback this causes issues like when idf tries remove temp files this changes adds waiting mechanism abortmerges method that addition running merges also waits merges addindices codecreader,no,ds-02-commit
airflow,showing paused dags dags view,no,ds-02-commit
avro,avro reverting changes genericdatumreader,no,ds-02-commit
jena,shuffle journal entry reading around checks done before attempting use data,no,ds-02-commit
drill,drill fix cannotplan issue when join mongodb and other datasource ensuring mongodb plugin return one single instance each table reference,no,ds-02-commit
tinkerpop,merge branch,no,ds-02-commit
reef,reef switch all interop calls call public get methods java instead referencing private fields jira reef https issues apache org jira browse reef pull request this closes,no,ds-02-commit
bookkeeper,bookkeeper bookkeeper build broken due shade plugin this simply upgrade maven shade plugin version closes from eolivelli bookkeeper,no,ds-02-commit
infrastructure-puppet,fix pubsub address,no,ds-02-commit
shardingsphere,wait test,no,ds-02-commit
hadoop,hdfs add documentation hdfs debug commands vijay bhat via colin mccabe,no,ds-02-commit
cloudstack,cloudstack skip dynamic scaling vmware vmware tools are not installed,no,ds-02-commit
camel,fix test may hang during stopping,no,ds-02-commit
kafka,minor fix open file leak log cleaner integration tests closes from hachikuji fix log cleaner test leak,yes,ds-02-commit
cloudstack,use data motion service implement copy template,no,ds-02-commit
lucene-solr,add empty tests dir stop eclipse whining,no,ds-02-commit
tinkerpop,merge branch tinkerpop into,no,ds-02-commit
brooklyn-server,brooklyn add deleted interfaces with deprecated annotation implemented terms newer classes and functions during osgification,no,ds-02-commit
airflow,adding macro add,no,ds-02-commit
activemq,tidied detection stale subscriptions across network,no,ds-02-commit
cloudstack,packaging install python dnspython python dns fix issue with cloudstack setup management fixes,no,ds-02-commit
camel,fixed,no,ds-02-commit
cloudstack,cli import project info from config setup fix debug msgs lsdfjk,yes,ds-02-commit
activemq,increase service logging seems npe mix intermittent failure,no,ds-02-commit
ambari,ambari ambari server upgrade does not extract jar content views rohit choudhary via srimanth,no,ds-02-commit
hbase,hbase npe hregionserver getlastsequenceid,no,ds-02-commit
cloudstack,cloudstack instances detailview change service offering show generic notification,no,ds-02-commit
tomee,tomee bval,no,ds-02-commit
ambari,ambari rename flume component name from flume agent flume alexantonenko,no,ds-02-commit
hadoop,hdfs sftpfilesystem operations should restore cwd contributed chen liang,no,ds-02-commit
incubator-mxnet,create resnet fixing print statements make python compatible,no,ds-02-commit
hbase,hbase hbase regionserver never stoping when running damien hardy,no,ds-02-commit
cxf,simplified key names and handling,yes,ds-02-commit
attic-apex-malhar,merge pull request from andyperlitch birds eye improvements logicaldagwidget fixes,no,ds-02-commit
apisix,chore git ignore openwhisk smoothly check license locally,no,ds-02-commit
incubator-mxnet,fix optimizer pickle,no,ds-02-commit
cxf,fixing issue with jsonmapobject parser not parsing array primitive values correctly,no,ds-02-commit
echarts,release,no,ds-02-commit
beam,beam add isbounded beamrelnode and beamsqltable use join,no,ds-02-commit
spark,spark sql sets sql operation state error when exception thrown hivethriftserver when exception thrown during sql execution sql operation state should set error but now remains running this affects result getoperationstatus thrift api closes from liancheng fix state and squashes following commits cheng lian sets sql operation state error when exception thrown,no,ds-02-commit
cloudstack,bug public hostname and public ipv are set same that local hostname local ipv only basic network,no,ds-02-commit
brooklyn-server,brooklyn add configuration skipping invalid config values during rebind,no,ds-02-commit
carbondata,carbondata fix default end key bug dictionary dimension now default end key dictionary dimension xef should xff this closes,no,ds-02-commit
lucene-solr,lucene fix npe taxonomywriter parents array creation was not thread safe,yes,ds-02-commit
arrow,arrow java implement setinitialcapacity mapwriter implement setinitialcapacity mapwriter and pass this capacity during lazy creation child vectors jacques stevenmphillips closes from siddharthteotia arrow and squashes following commits siddharth arrow implement setinitialcapacity mapwriter and pass this capacity during lazy creation child vectors,no,ds-02-commit
